clade_name	kingdom	phylum	clade	order	family	genus	species	sgb
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763|f__FGB1763|g__GGB4536|s__GGB4536_SGB6250|t__SGB6250	Bacteria	Firmicutes	CFGB1763	OFGB1763	FGB1763	GGB4536	GGB4536_SGB6250	SGB6250
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_SGB47944|t__SGB47944	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium_SGB47944	SGB47944
k__Bacteria|p__Firmicutes|c__CFGB2978|o__OFGB2978|f__FGB2978|g__GGB9336|s__GGB9336_SGB14300|t__SGB14300	Bacteria	Firmicutes	CFGB2978	OFGB2978	FGB2978	GGB9336	GGB9336_SGB14300	SGB14300
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_urogenitalis|t__SGB15868	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_urogenitalis	SGB15868
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__GGB9106|s__GGB9106_SGB54309|t__SGB54309	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	GGB9106	GGB9106_SGB54309	SGB54309
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale|t__SGB6169	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_neonatale	SGB6169
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_sp_AGMB03687|t__SGB15136	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_AGMB03687	SGB15136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum|t__SGB6170	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_butyricum	SGB6170
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3727|s__GGB3727_SGB5057|t__SGB5057	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	GGB3727	GGB3727_SGB5057	SGB5057
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB69346|t__SGB69346	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB69346	SGB69346
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6006|s__GGB6006_SGB8632|t__SGB8632	Bacteria	Candidatus_Melainabacteria	CFGB2107	OFGB2107	FGB2107	GGB6006	GGB6006_SGB8632	SGB8632
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parafannyhessea|s__Parafannyhessea_umbonata|t__SGB14393	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parafannyhessea	Parafannyhessea_umbonata	SGB14393
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_phocaeensis|t__SGB94947	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma_phocaeensis	SGB94947
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_neonati|t__SGB27746	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_neonati	SGB27746
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79394|s__GGB79394_SGB105952|t__SGB105952	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	GGB79394	GGB79394_SGB105952	SGB105952
k__Bacteria|p__Firmicutes|c__CFGB31626|o__OFGB31626|f__FGB31626|g__GGB79700|s__GGB79700_SGB6477|t__SGB6477	Bacteria	Firmicutes	CFGB31626	OFGB31626	FGB31626	GGB79700	GGB79700_SGB6477	SGB6477
k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB9147|s__GGB9147_SGB14081|t__SGB14081	Bacteria	Firmicutes	CFGB2863	OFGB2863	FGB2863	GGB9147	GGB9147_SGB14081	SGB14081
k__Bacteria|p__Firmicutes|c__CFGB72|o__OFGB72|f__FGB72|g__GGB105|s__GGB105_SGB124|t__SGB124	Bacteria	Firmicutes	CFGB72	OFGB72	FGB72	GGB105	GGB105_SGB124	SGB124
k__Archaea|p__Candidatus_Thermoplasmatota|c__CFGB117|o__OFGB117|f__FGB117|g__GGB267|s__GGB267_SGB372|t__SGB372	Archaea	Candidatus_Thermoplasmatota	CFGB117	OFGB117	FGB117	GGB267	GGB267_SGB372	SGB372
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_MJR8396C|t__SGB5855	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera_sp_MJR8396C	SGB5855
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cereus|t__SGB7703_group	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_cereus	SGB7703_group
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_odorifera|t__SGB10248	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia_odorifera	SGB10248
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Atlantibacter|s__Atlantibacter_hermannii|t__SGB10047	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter_hermannii	SGB10047
k__Bacteria|p__Firmicutes|c__CFGB76222|o__OFGB76222|f__FGB76222|g__GGB58714|s__GGB58714_SGB5072|t__SGB5072	Bacteria	Firmicutes	CFGB76222	OFGB76222	FGB76222	GGB58714	GGB58714_SGB5072	SGB5072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_rhamnosivorans|t__SGB4528	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes_rhamnosivorans	SGB4528
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_canis|t__SGB8217	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_canis	SGB8217
k__Bacteria|p__Firmicutes|c__CFGB58251|o__OFGB58251|f__FGB58251|g__GGB9763|s__GGB9763_SGB15380|t__SGB15380	Bacteria	Firmicutes	CFGB58251	OFGB58251	FGB58251	GGB9763	GGB9763_SGB15380	SGB15380
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_aurimucosum|t__SGB17110	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_aurimucosum	SGB17110
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_sakazakii|t__SGB10090	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter_sakazakii	SGB10090
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9819|s__GGB9819_SGB40890|t__SGB40890	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	GGB9819	GGB9819_SGB40890	SGB40890
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__Dysgonomonas|s__Dysgonomonas_capnocytophagoides|t__SGB1769	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas_capnocytophagoides	SGB1769
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sartagoforme|t__SGB101522	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sartagoforme	SGB101522
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB29100|t__SGB29100	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB29100	SGB29100
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_unclassified_SGB20923|t__SGB20923	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_unclassified_SGB20923	SGB20923
k__Bacteria|p__Bacteroidetes|c__CFGB653|o__OFGB653|f__FGB653|g__GGB1615|s__GGB1615_SGB2212|t__SGB2212	Bacteria	Bacteroidetes	CFGB653	OFGB653	FGB653	GGB1615	GGB1615_SGB2212	SGB2212
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_simulans|t__SGB17120	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_simulans	SGB17120
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_urinomassiliensis|t__SGB29510	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_urinomassiliensis	SGB29510
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_provencensis|t__SGB29509	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_provencensis	SGB29509
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__GGB4262|s__GGB4262_SGB5800|t__SGB5800	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	GGB4262	GGB4262_SGB5800	SGB5800
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9611|s__GGB9611_SGB2124|t__SGB2124	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9611	GGB9611_SGB2124	SGB2124
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9676|s__GGB9676_SGB15176|t__SGB15176	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB9676	GGB9676_SGB15176	SGB15176
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB73217|o__OFGB73217|f__FGB73217|g__GGB5975|s__GGB5975_SGB8592|t__SGB8592	Bacteria	Candidatus_Melainabacteria	CFGB73217	OFGB73217	FGB73217	GGB5975	GGB5975_SGB8592	SGB8592
k__Bacteria|p__Tenericutes|c__CFGB10317|o__OFGB10317|f__FGB10317|g__GGB4640|s__GGB4640_SGB6419|t__SGB6419	Bacteria	Tenericutes	CFGB10317	OFGB10317	FGB10317	GGB4640	GGB4640_SGB6419	SGB6419
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9673|s__GGB9673_SGB15171|t__SGB15171	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB9673	GGB9673_SGB15171	SGB15171
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778|f__FGB1778|g__GGB4710|s__GGB4710_SGB6521|t__SGB6521	Bacteria	Firmicutes	CFGB1778	OFGB1778	FGB1778	GGB4710	GGB4710_SGB6521	SGB6521
k__Bacteria|p__Tenericutes|c__CFGB13888|o__OFGB13888|f__FGB13888|g__GGB38079|s__GGB38079_SGB49239|t__SGB49239	Bacteria	Tenericutes	CFGB13888	OFGB13888	FGB13888	GGB38079	GGB38079_SGB49239	SGB49239
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_murinus|t__SGB7077	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_murinus	SGB7077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF15_17LB|t__SGB101908	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AF15_17LB	SGB101908
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_liquoris|t__SGB79691	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia_liquoris	SGB79691
k__Bacteria|p__Firmicutes|c__CFGB6645|o__OFGB6645|f__FGB6645|g__GGB28989|s__GGB28989_SGB41703|t__SGB41703	Bacteria	Firmicutes	CFGB6645	OFGB6645	FGB6645	GGB28989	GGB28989_SGB41703	SGB41703
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB76476	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB76476
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__SGB10084	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_freundii	SGB10084
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4585|s__GGB4585_SGB4995|t__SGB4995	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB4585	GGB4585_SGB4995	SGB4995
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB80017|s__GGB80017_SGB63183|t__SGB63183	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB80017	GGB80017_SGB63183	SGB63183
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB45643|s__GGB45643_SGB63357|t__SGB63357	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	GGB45643	GGB45643_SGB63357	SGB63357
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_sp_86|t__SGB85559	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_sp_86	SGB85559
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB6492|t__SGB6492	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_SGB6492	SGB6492
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3621|s__GGB3621_SGB4898|t__SGB4898	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3621	GGB3621_SGB4898	SGB4898
k__Bacteria|p__Proteobacteria|c__CFGB2401|o__OFGB2401|f__FGB2401|g__GGB6588|s__GGB6588_SGB9315|t__SGB9315	Bacteria	Proteobacteria	CFGB2401	OFGB2401	FGB2401	GGB6588	GGB6588_SGB9315	SGB9315
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_glutamicum|t__SGB17021	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_glutamicum	SGB17021
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB39644|s__GGB39644_SGB53888|t__SGB53888	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	GGB39644	GGB39644_SGB53888	SGB53888
k__Bacteria|p__Firmicutes|c__CFGB76352|o__OFGB76352|f__FGB76352|g__GGB4571|s__GGB4571_SGB6320|t__SGB6320	Bacteria	Firmicutes	CFGB76352	OFGB76352	FGB76352	GGB4571	GGB4571_SGB6320	SGB6320
k__Bacteria|p__Bacteroidetes|c__CFGB74566|o__OFGB74566|f__FGB74566|g__GGB1513|s__GGB1513_SGB2093|t__SGB2093	Bacteria	Bacteroidetes	CFGB74566	OFGB74566	FGB74566	GGB1513	GGB1513_SGB2093	SGB2093
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB1566|s__GGB1566_SGB2153|t__SGB2153	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB1566	GGB1566_SGB2153	SGB2153
k__Bacteria|p__Bacteroidetes|c__CFGB642|o__OFGB642|f__FGB642|g__GGB1578|s__GGB1578_SGB2169|t__SGB2169	Bacteria	Bacteroidetes	CFGB642	OFGB642	FGB642	GGB1578	GGB1578_SGB2169	SGB2169
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9676|s__GGB9676_SGB15177|t__SGB15177	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB9676	GGB9676_SGB15177	SGB15177
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB3485|s__GGB3485_SGB4657|t__SGB4657	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	GGB3485	GGB3485_SGB4657	SGB4657
k__Bacteria|p__Proteobacteria|c__CFGB76528|o__OFGB76528|f__FGB76528|g__GGB9074|s__GGB9074_SGB9349|t__SGB9349	Bacteria	Proteobacteria	CFGB76528	OFGB76528	FGB76528	GGB9074	GGB9074_SGB9349	SGB9349
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB4454|t__SGB4454	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_SGB4454	SGB4454
k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9672|s__GGB9672_SGB15170|t__SGB15170	Bacteria	Firmicutes	CFGB2844	OFGB2844	FGB2844	GGB9672	GGB9672_SGB15170	SGB15170
k__Bacteria|p__Proteobacteria|c__CFGB2429|o__OFGB2429|f__FGB2429|g__GGB80073|s__GGB80073_SGB9385|t__SGB9385	Bacteria	Proteobacteria	CFGB2429	OFGB2429	FGB2429	GGB80073	GGB80073_SGB9385	SGB9385
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_seminalis|t__SGB6923	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella_seminalis	SGB6923
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasivariicola|t__SGB10113	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_quasivariicola	SGB10113
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_SGB96978|t__SGB96978	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	Dellaglioa_SGB96978	SGB96978
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_sp_oral_taxon_416|t__SGB94363	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium_sp_oral_taxon_416	SGB94363
k__Bacteria|p__Firmicutes|c__CFGB2954|o__OFGB2954|f__FGB2954|g__GGB9272|s__GGB9272_SGB14224|t__SGB14224	Bacteria	Firmicutes	CFGB2954	OFGB2954	FGB2954	GGB9272	GGB9272_SGB14224	SGB14224
k__Bacteria|p__Firmicutes|c__CFGB1333|o__OFGB1333|f__FGB1333|g__GGB3222|s__GGB3222_SGB4254|t__SGB4254	Bacteria	Firmicutes	CFGB1333	OFGB1333	FGB1333	GGB3222	GGB3222_SGB4254	SGB4254
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris|t__SGB1525	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_oris	SGB1525
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum|t__SGB5986	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_necrophorum	SGB5986
k__Bacteria|p__Bacteroidetes|c__CFGB10915|o__OFGB10915|f__FGB10915|g__GGB80102|s__GGB80102_SGB1896|t__SGB1896	Bacteria	Bacteroidetes	CFGB10915	OFGB10915	FGB10915	GGB80102	GGB80102_SGB1896	SGB1896
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_acidifaciens|t__SGB1943	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_acidifaciens	SGB1943
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_sp_An82|t__SGB15135	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An82	SGB15135
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hermanniensis|t__SGB7934	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_hermanniensis	SGB7934
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Paucilactobacillus|s__Paucilactobacillus_oligofermentans|t__SGB7187	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus_oligofermentans	SGB7187
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei|t__SGB37377	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_tanakaei	SGB37377
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_sp_An112|t__SGB15138	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An112	SGB15138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Flemingibacterium|s__Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	Candidatus_Flemingibacterium	Candidatus_Flemingibacterium_merdigallinarum	SGB59451
k__Bacteria|p__Bacteroidetes|c__CFGB529|o__OFGB529|f__FGB529|g__GGB1095|s__GGB1095_SGB1407|t__SGB1407	Bacteria	Bacteroidetes	CFGB529	OFGB529	FGB529	GGB1095	GGB1095_SGB1407	SGB1407
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_AM08_6|t__SGB21630	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_sp_AM08_6	SGB21630
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_sp_P55|t__SGB42958	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enterorhabdus	Enterorhabdus_sp_P55	SGB42958
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4564|s__GGB4564_SGB6301|t__SGB6301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB4564	GGB4564_SGB6301	SGB6301
k__Bacteria|p__Firmicutes|c__CFGB76102|o__OFGB76102|f__FGB76102|g__GGB3523|s__GGB3523_SGB66046|t__SGB66046	Bacteria	Firmicutes	CFGB76102	OFGB76102	FGB76102	GGB3523	GGB3523_SGB66046	SGB66046
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1147|s__GGB1147_SGB1474|t__SGB1474	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	GGB1147	GGB1147_SGB1474	SGB1474
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_viridescens|t__SGB7111	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_viridescens	SGB7111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1148|s__GGB1148_SGB1475|t__SGB1475	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	GGB1148	GGB1148_SGB1475	SGB1475
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3862|s__GGB3862_SGB5239|t__SGB5239	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	GGB3862	GGB3862_SGB5239	SGB5239
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB57575|t__SGB57575	Bacteria	Proteobacteria	CFGB3069	OFGB3069	FGB3069	GGB9770	GGB9770_SGB57575	SGB57575
